central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
10388	Fe	5	5.39500000E+01	4.82817001E-15	7.88500000E+01	4.61439166E+00	-2.72586194E-14
10389	Fe	7	5.60250000E+01	2.07500000E+00	7.88500000E+01	1.00959028E+01	1.47963640E-14
10391	Fe	8	5.60250000E+01	4.15000000E+00	2.07500000E+00	1.29023585E+01	-2.65963408E-14
10394	Fe	8	5.60250000E+01	4.15000000E+00	1.45250000E+01	3.75248565E+00	-2.65963408E-14
10395	Fe	5	5.39500000E+01	4.15000000E+00	1.66000000E+01	5.82581338E+00	1.54090266E-14
10396	Fe	7	5.60250000E+01	6.22500000E+00	1.66000000E+01	7.19777391E+00	-7.30994763E-15
10399	Fe	8	5.60250000E+01	4.15000000E+00	2.69750000E+01	1.98504107E+00	-2.65963408E-14
10403	Fe	8	5.60250000E+01	4.15000000E+00	3.94250000E+01	3.32088557E+00	-2.65963408E-14
10408	Fe	8	5.60250000E+01	4.15000000E+00	5.18750000E+01	1.37102536E+01	-2.65963408E-14
10412	Fe	8	5.60250000E+01	4.15000000E+00	6.43250000E+01	8.42249760E+00	-2.65931193E-14
10415	Fe	7	5.60250000E+01	6.22500000E+00	7.05500000E+01	-2.18683299E+00	-7.31560300E-15
10418	Fe	7	5.60250000E+01	6.22500000E+00	7.47000000E+01	1.17844008E+01	-7.31560300E-15
10424	Fe	6	5.39500000E+01	1.03750000E+01	6.22500000E+00	1.41538122E+00	-1.45045780E-15
10432	Fe	8	5.60250000E+01	8.30000000E+00	2.28250000E+01	2.20151218E+00	-1.02255756E-14
10433	Fe	5	5.39500000E+01	8.30000000E+00	2.49000000E+01	-1.96346762E+00	1.98291169E-14
10435	Fe	5	5.39500000E+01	8.30000000E+00	2.90500000E+01	-4.11375291E+00	1.98291169E-14
10445	Fe	6	5.39500000E+01	1.03750000E+01	6.01750000E+01	2.20118756E+00	-1.43417645E-15
10446	Fe	7	5.60250000E+01	1.03750000E+01	5.81000000E+01	2.75765096E+00	-2.18559235E-14
10449	Fe	6	5.39500000E+01	1.03750000E+01	6.84750000E+01	6.20047531E+00	-1.43417645E-15
10454	Fe	7	5.60250000E+01	1.03750000E+01	7.88500000E+01	7.22440202E+00	-2.18559235E-14
10457	Fe	5	5.39500000E+01	1.24500000E+01	4.15000000E+00	1.69632110E+01	2.48075893E-15
10458	Fe	7	5.60250000E+01	1.45250000E+01	4.15000000E+00	9.90790994E+00	-1.34254169E-14
10463	Fe	6	5.39500000E+01	1.45250000E+01	1.45250000E+01	7.71681841E+00	-1.50883099E-14
10464	Fe	7	5.60250000E+01	1.45250000E+01	1.24500000E+01	7.26067774E+00	-1.34254169E-14
10467	Fe	8	5.60250000E+01	1.24500000E+01	1.86750000E+01	1.14974057E+01	-4.04573859E-15
10471	Fe	6	5.39500000E+01	1.45250000E+01	2.69750000E+01	1.08121544E+01	-1.50883099E-14
10473	Fe	8	5.60250000E+01	1.24500000E+01	2.69750000E+01	6.30973533E+00	-4.04573859E-15
10477	Fe	8	5.60250000E+01	1.24500000E+01	3.11250000E+01	8.44380132E-01	-4.04573859E-15
10482	Fe	5	5.39500000E+01	1.24500000E+01	4.56500000E+01	4.41390396E+00	2.48075893E-15
10484	Fe	5	5.39500000E+01	1.24500000E+01	4.98000000E+01	3.08159557E+00	2.48075893E-15
10485	Fe	6	5.39500000E+01	1.45250000E+01	5.18750000E+01	-6.67246102E+00	-1.50883099E-14
10487	Fe	8	5.60250000E+01	1.24500000E+01	5.18750000E+01	3.45935273E-01	-4.04573859E-15
10493	Fe	8	5.60250000E+01	1.24500000E+01	6.43250000E+01	1.11489630E+00	-4.03952336E-15
10494	Fe	5	5.39500000E+01	1.24500000E+01	6.64000000E+01	1.18916739E+01	2.44595754E-15
10498	Fe	7	5.60250000E+01	1.45250000E+01	7.05500000E+01	7.03241561E+00	-1.34261186E-14
10501	Fe	7	5.60250000E+01	1.45250000E+01	7.47000000E+01	6.87185865E+00	-1.34261186E-14
10507	Fe	8	5.60250000E+01	1.66000000E+01	1.03750000E+01	-1.26824084E+01	1.93152013E-14
10509	Fe	6	5.39500000E+01	1.86750000E+01	1.45250000E+01	2.93278625E+00	-1.65250280E-14
10511	Fe	8	5.60250000E+01	1.66000000E+01	1.45250000E+01	4.02635826E+00	1.93152013E-14
10517	Fe	5	5.39500000E+01	1.66000000E+01	2.49000000E+01	8.99920831E+00	4.93506526E-15
10518	Fe	5	5.39500000E+01	1.66000000E+01	2.90500000E+01	3.49597705E+00	4.93506526E-15
10521	Fe	8	5.60250000E+01	1.66000000E+01	3.11250000E+01	1.03254201E+01	1.93152013E-14
10522	Fe	5	5.39500000E+01	1.66000000E+01	3.32000000E+01	6.38056545E+00	4.93506526E-15
10523	Fe	6	5.39500000E+01	1.86750000E+01	3.52750000E+01	1.78226191E+01	-1.65250280E-14
10524	Fe	7	5.60250000E+01	1.86750000E+01	3.32000000E+01	5.46676728E+00	-2.02662260E-15
10525	Fe	8	5.60250000E+01	1.66000000E+01	3.52750000E+01	-3.16427291E+00	1.93152013E-14
10526	Fe	5	5.39500000E+01	1.66000000E+01	3.73500000E+01	7.98330422E+00	4.93506526E-15
10529	Fe	6	5.39500000E+01	1.86750000E+01	4.35750000E+01	-3.19719035E+00	-1.65250280E-14
10533	Fe	7	5.60250000E+01	1.86750000E+01	4.56500000E+01	2.30924531E+00	-2.02662260E-15
10536	Fe	5	5.39500000E+01	1.66000000E+01	5.81000000E+01	-4.99762630E+00	4.92061556E-15
10538	Fe	5	5.39500000E+01	1.66000000E+01	6.22500000E+01	8.34234175E+00	4.92061556E-15
10539	Fe	7	5.60250000E+01	1.86750000E+01	6.22500000E+01	4.26425309E+00	-2.02218560E-15
10547	Fe	8	5.60250000E+01	1.66000000E+01	8.09250000E+01	4.61452919E+00	1.93176957E-14
10549	Fe	6	5.39500000E+01	2.28250000E+01	2.07500000E+00	4.73204517E+00	-3.54334579E-14
