central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
4941	Li	6	2.49000000E+01	1.86750000E+01	5.18750000E+01	5.56105012E-01	0.00000000E+00
4942	Li	6	2.49000000E+01	1.86750000E+01	5.60250000E+01	1.40065481E+00	0.00000000E+00
4945	Li	7	2.69750000E+01	1.86750000E+01	5.81000000E+01	-9.72223651E-02	0.00000000E+00
4946	Li	8	2.69750000E+01	1.66000000E+01	6.01750000E+01	-5.79400000E-01	0.00000000E+00
4947	Li	7	2.69750000E+01	1.86750000E+01	6.22500000E+01	1.59617484E+00	0.00000000E+00
4948	Li	8	2.69750000E+01	1.66000000E+01	6.43250000E+01	2.57745044E+00	0.00000000E+00
4955	Li	7	2.69750000E+01	1.86750000E+01	7.47000000E+01	-3.25248753E+00	0.00000000E+00
4956	Li	8	2.69750000E+01	1.66000000E+01	7.67750000E+01	-6.81161477E+00	0.00000000E+00
4958	Li	8	2.69750000E+01	2.07500000E+01	2.07500000E+00	2.48452206E+00	0.00000000E+00
4959	Li	7	2.69750000E+01	2.28250000E+01	4.15000000E+00	-2.45010234E+00	0.00000000E+00
4960	Li	8	2.69750000E+01	2.07500000E+01	6.22500000E+00	9.56889729E-01	0.00000000E+00
4961	Li	6	2.49000000E+01	2.28250000E+01	1.03750000E+01	2.39878763E+00	0.00000000E+00
4962	Li	7	2.69750000E+01	2.28250000E+01	8.30000000E+00	1.28916672E+00	0.00000000E+00
4963	Li	6	2.49000000E+01	2.28250000E+01	1.45250000E+01	-2.31634418E+00	0.00000000E+00
4965	Li	6	2.49000000E+01	2.28250000E+01	1.86750000E+01	2.36032496E+00	0.00000000E+00
4966	Li	5	2.49000000E+01	2.07500000E+01	2.49000000E+01	-2.10077814E+00	0.00000000E+00
4969	Li	6	2.49000000E+01	2.28250000E+01	3.11250000E+01	2.46578276E-01	0.00000000E+00
4970	Li	7	2.69750000E+01	2.28250000E+01	2.90500000E+01	5.66186305E-01	0.00000000E+00
4972	Li	6	2.49000000E+01	2.28250000E+01	3.94250000E+01	2.62857395E+00	0.00000000E+00
4973	Li	8	2.69750000E+01	2.07500000E+01	3.94250000E+01	-1.79889993E+00	0.00000000E+00
4977	Li	8	2.69750000E+01	2.07500000E+01	4.35750000E+01	1.18317202E+00	0.00000000E+00
4978	Li	5	2.49000000E+01	2.07500000E+01	4.56500000E+01	-1.03664535E+00	0.00000000E+00
4980	Li	8	2.69750000E+01	2.07500000E+01	4.77250000E+01	-2.38906041E-01	0.00000000E+00
4981	Li	6	2.49000000E+01	2.28250000E+01	5.18750000E+01	-3.37969000E-01	0.00000000E+00
4982	Li	7	2.69750000E+01	2.28250000E+01	4.98000000E+01	-1.27870979E+00	0.00000000E+00
4984	Li	8	2.69750000E+01	2.07500000E+01	5.60250000E+01	5.52256652E-01	0.00000000E+00
4985	Li	7	2.69750000E+01	2.28250000E+01	5.81000000E+01	1.35796004E-01	0.00000000E+00
4987	Li	7	2.69750000E+01	2.28250000E+01	6.22500000E+01	-1.36792058E+00	0.00000000E+00
4988	Li	8	2.69750000E+01	2.07500000E+01	6.43250000E+01	-2.94123754E+00	0.00000000E+00
4989	Li	5	2.49000000E+01	2.07500000E+01	6.64000000E+01	-2.43874972E+00	0.00000000E+00
4993	Li	8	2.69750000E+01	2.07500000E+01	7.26250000E+01	-7.49179602E+00	0.00000000E+00
4999	Li	5	2.49000000E+01	2.49000000E+01	0.00000000E+00	1.17373181E+00	0.00000000E+00
5000	Li	7	2.69750000E+01	2.69750000E+01	0.00000000E+00	-4.41745924E+00	0.00000000E+00
5001	Li	8	2.69750000E+01	2.49000000E+01	2.07500000E+00	-2.51292745E+00	0.00000000E+00
