central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
11432	Fe	6	5.81000000E+01	2.69750000E+01	6.01750000E+01	4.23956490E+00	-3.68174377E-15
11436	Fe	5	5.81000000E+01	2.49000000E+01	6.64000000E+01	5.36061742E+00	-2.92511951E-16
11438	Fe	8	6.01750000E+01	2.49000000E+01	6.84750000E+01	2.24227879E+01	2.02659097E-16
11442	Fe	6	5.81000000E+01	2.69750000E+01	7.67750000E+01	6.90108834E+00	-3.68174377E-15
11445	Fe	8	6.01750000E+01	2.49000000E+01	8.09250000E+01	9.60274204E+00	2.02659097E-16
11447	Fe	7	6.01750000E+01	3.11250000E+01	0.00000000E+00	-2.49188425E-01	-1.94976829E-16
11448	Fe	8	6.01750000E+01	2.90500000E+01	2.07500000E+00	-1.99671552E+00	-1.81608259E-15
11452	Fe	7	6.01750000E+01	3.11250000E+01	2.49000000E+01	1.50367914E+01	-1.94976829E-16
11453	Fe	8	6.01750000E+01	2.90500000E+01	2.69750000E+01	6.99268448E+00	-1.81608259E-15
11458	Fe	8	6.01750000E+01	2.90500000E+01	3.94250000E+01	1.15016110E+00	-1.81608259E-15
11459	Fe	8	6.01750000E+01	2.90500000E+01	4.35750000E+01	8.69596642E+00	-1.81608259E-15
11461	Fe	6	5.81000000E+01	3.11250000E+01	4.77250000E+01	1.03915275E+01	-3.25699622E-16
11462	Fe	7	6.01750000E+01	3.11250000E+01	4.56500000E+01	-3.57023806E-01	-1.94976829E-16
11464	Fe	5	5.81000000E+01	2.90500000E+01	4.98000000E+01	3.60088519E+00	2.95089721E-15
11475	Fe	5	5.81000000E+01	2.90500000E+01	7.88500000E+01	4.01596794E+00	2.95089721E-15
11479	Fe	8	6.01750000E+01	3.32000000E+01	2.07500000E+00	7.16463552E+00	-2.22581107E-17
11481	Fe	5	5.81000000E+01	3.32000000E+01	8.30000000E+00	7.76926064E+00	1.03246498E-15
11484	Fe	8	6.01750000E+01	3.32000000E+01	1.03750000E+01	6.59790024E+00	-2.22581107E-17
11485	Fe	6	5.81000000E+01	3.52750000E+01	1.45250000E+01	1.09243485E+01	-2.21566585E-15
11488	Fe	6	5.81000000E+01	3.52750000E+01	2.28250000E+01	-3.41303195E+00	-2.21566585E-15
11489	Fe	5	5.81000000E+01	3.32000000E+01	2.49000000E+01	-1.97948988E+00	1.03246498E-15
11491	Fe	5	5.81000000E+01	3.32000000E+01	2.90500000E+01	4.82304522E+00	1.03246498E-15
11495	Fe	8	6.01750000E+01	3.32000000E+01	3.94250000E+01	-6.23087071E-01	-2.22581107E-17
11501	Fe	7	6.01750000E+01	3.52750000E+01	5.39500000E+01	1.24527891E+01	-7.82499580E-16
11502	Fe	8	6.01750000E+01	3.32000000E+01	5.60250000E+01	1.08370869E+01	-2.22581107E-17
11506	Fe	5	5.81000000E+01	3.32000000E+01	6.64000000E+01	1.42766730E+01	1.03246498E-15
11508	Fe	7	6.01750000E+01	3.52750000E+01	6.64000000E+01	4.91897499E+00	-7.82499580E-16
11510	Fe	7	6.01750000E+01	3.52750000E+01	7.05500000E+01	1.14584694E+01	-7.82499580E-16
11511	Fe	8	6.01750000E+01	3.32000000E+01	7.26250000E+01	-1.24854056E+00	-2.22581107E-17
11513	Fe	6	5.81000000E+01	3.52750000E+01	7.67750000E+01	1.03394864E+01	-2.21566585E-15
11516	Fe	8	6.01750000E+01	3.32000000E+01	8.09250000E+01	1.50460919E+01	-2.22581107E-17
11519	Fe	5	5.81000000E+01	3.73500000E+01	4.15000000E+00	6.42581684E+00	2.10106254E-15
11521	Fe	8	6.01750000E+01	3.73500000E+01	6.22500000E+00	1.03054866E+01	2.33338299E-15
11522	Fe	5	5.81000000E+01	3.73500000E+01	8.30000000E+00	1.56623041E+01	2.10106254E-15
11528	Fe	6	5.81000000E+01	3.94250000E+01	2.28250000E+01	1.32972880E+01	-1.38503216E-15
11532	Fe	7	6.01750000E+01	3.94250000E+01	2.49000000E+01	6.75244455E+00	-1.79702950E-15
11533	Fe	7	6.01750000E+01	3.94250000E+01	2.90500000E+01	-2.36271136E+00	-1.79702950E-15
11536	Fe	6	5.81000000E+01	3.94250000E+01	3.52750000E+01	6.80573205E+00	-1.38503216E-15
11537	Fe	8	6.01750000E+01	3.73500000E+01	3.52750000E+01	4.19885075E+00	2.33338299E-15
11542	Fe	5	5.81000000E+01	3.73500000E+01	4.56500000E+01	4.01612841E+00	2.10106254E-15
11546	Fe	7	6.01750000E+01	3.94250000E+01	4.98000000E+01	1.01167070E+01	-1.79702950E-15
11549	Fe	6	5.81000000E+01	3.94250000E+01	5.60250000E+01	-1.86170131E+00	-1.38503216E-15
11550	Fe	7	6.01750000E+01	3.94250000E+01	5.39500000E+01	6.21847654E+00	-1.79702950E-15
11551	Fe	6	5.81000000E+01	3.94250000E+01	6.01750000E+01	9.91244661E+00	-1.38503216E-15
11552	Fe	7	6.01750000E+01	3.94250000E+01	5.81000000E+01	1.99683436E+01	-1.79702950E-15
11553	Fe	5	5.81000000E+01	3.73500000E+01	6.22500000E+01	3.36186114E+00	2.10106254E-15
11556	Fe	7	6.01750000E+01	3.94250000E+01	6.64000000E+01	1.13597913E+01	-1.79702950E-15
